name,ctype,csubtype,contract,address,all_categories
Doppler,DeFi,Launchpads,UniswapV4ScheduledMulticurveInitializerHook,0x580ca49389d83b019d07e17e99454f2f218e2dc0,DeFi::Launchpads;DeFi::Asset Issuers
Flap,DeFi,Launchpads,Portal,0x30e8ee7b5881bf2e158a0514f2150aabe2c68b23,DeFi::Launchpads
Flap,DeFi,Launchpads,TaxTokenImplementation,0x1c8847736521f5cd725dfb8f33c7c610826e7c42,DeFi::Launchpads
Flap,DeFi,Launchpads,TaxTokenSplitterImplementation,0x57fed6832f12150a77d5952b49190d9447acb5ee,DeFi::Launchpads
Flap,DeFi,Launchpads,TokenV2Implementation,0xb88189aa1162850d75a1c1e16f837b7979994184,DeFi::Launchpads
Mongu,DeFi,Launchpads,MonguBondingCurve,0x6197cbf7e0e7164bded5cdd81f3bf8504515f12a,DeFi::Launchpads
Mongu,DeFi,Launchpads,MonguFactory,0x8fb1863caba3eb8cdb0f693363bdbb013b65073b,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,BONDING_CURVE,0xa7283d07812a02afb7c09b60f8896bcea3f90ace,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,BONDING_CURVE_ROUTER,0x6f6b8f1a20703309951a5127c45b49b1cd981a22,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,COMMUNITY_TREASURY,0x46895ee48fb1d750a81562fd6019b37f21d7fd52,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,CREATOR_MANAGER,0x65fda572628c1d3f55b9e9e66e6e8a61c53cff7c,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,CREATOR_TREASURY,0x42e75b4b96d7000e7da1e0c729cec8d2049b9731,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,DEX_DEPLOYER,0x095acd3d26dd09c8e26ab864c8717a39fe61f320,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,DEX_ROUTER,0x0b79d71ae99528d1db24a4148b5f4f865cc2b137,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,FOUNDATION_TREASURY,0x4ac5fd82b91a10de7f91343ddcca7a2541d3f509,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,LENS,0x7e78a8de94f21804f7a17f4e8bf9ec2c872187ea,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,LP_MANAGER,0xaebe5522749b65eae7b2a35c593145cc3128b515,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,QUOTER_V3,0xad8887348e5d5d479156c851f4f4778e83a1dfe3,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,REWARD_POOL,0xd5ee94894f3c86952af792e1a03b1699c08b8c73,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,TOKEN_IMPLEMENT,0x7f64ccfeb3e3afd7691ea0ef404e947786cefae8,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,TOKEN_REGISTRY,0x3be9198208c198e2a4dab9a575764c8468dc83c6,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,TOKEN_TREASURY,0xb0baace23ac7cbd25211134a0b47ad70a9d42fa4,DeFi::Launchpads
Nad.fun,DeFi,Launchpads,UNISWAP_ACTOR,0xcd68f7c0668b72ab943e09ff4dbf53da64b8a8c2,DeFi::Launchpads
Something,DeFi,Launchpads,SmthTokenFactory,0x00f4353c69039b25c9338097fff51099981e00ce,DeFi::Launchpads
bonad.fun,DeFi,Launchpads,Airlock,0x660eaaedebc968f8f3694354fa8ec0b4c5ba8d12,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,Bundler,0xc99b485499f78995c6f1640dbb1413c57f8ba684,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,GovernanceFactory,0xfaafde6a5b658684cc5eb0c5c2c755b00a246f45,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,NoOpGovernanceFactory,0xb4dee32eb70a5e55f3d2d861f49fb3d79f7a14d9,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,NoOpMigrator,0x5f3ba43d44375286296cb85f1ea2ebfa25dde731,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,UniswapV2Migrator,0x136191b46478cab023cbc01a36160c4aad81677a,DeFi::Launchpads;DeFi::Memecoin
bonad.fun,DeFi,Launchpads,UniswapV4ScheduledMulticurveInitializer,0xce3099b2f07029b086e5e92a1573c5f5a3071783,DeFi::Launchpads;DeFi::Memecoin
Curvance,DeFi,Lending,CentralRegistry,0x1310f352f1389969ece6741671c4b919523912ff,DeFi::Lending
Curvance,DeFi,Lending,NativeVaultZapper,0x1d60a3f3f84f095b3d6001fbc135f6d42c812269,DeFi::Lending
Curvance,DeFi,Lending,OracleManager,0x32fad39e79fac67f80d1c86cbd1598043e52cdb6,DeFi::Lending
Curvance,DeFi,Lending,RedstoneClassicAdaptor,0x0fa602b3e748438a3f1599206ed6dc497ab3331e,DeFi::Lending
Curvance,DeFi,Lending,SimpleZapper,0x5af9b7cac0530d3c9e11c23b7a69cce335b8c395,DeFi::Lending
Folks Finance,DeFi,Lending,aUsdSpokeAddress,0xc30107a8e782e98fe890f0375afa4185aeea3356,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,bridgeRouterSpoke,0xf854ac65a40f1eabfd32e6d4c7d0e1c4b1753cc5,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,bridgeRouterSpokeReward,0x5f2f4771b7dc7e2f7e9c1308b154e1e8957ecab0,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,ccipDataAdapter,0xeb48a1ee43b91959a1686b70b7cd482c65de69c9,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,ccipDataAdapterReward,0x12db9758c4d9902334c523b94e436258eb54156f,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,ccipTokenAdapter,0x5c60f12838b8e3eeb525f299cd7c454c989dd04e,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,folksSpokeRewardV2,0x7218bd1050d41a9ecfc517abdd294fb8116aee81,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,monSpokeAddress,0x531490b7674ef239c9fec39d2cf3cc10645d14d4,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,sMonSpokeAddress,0xb39c03297e87032ff69f4d42a6698e4c4a934449,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,spokeCommon,0xc7bc4a43384f84b8fc937ab58173edab23a4c3cd,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,spokeCommonRewardV2,0x802063a23e78d0f5d158feaac605028ee490b03b,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,usdt0SpokeAddress,0xb1e2939b501b73f4cfef6a9fb0aa89a75f1774ee,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,wBtcSpokeAddress,0xf4c542518320f09943c35db6773b2f9feb2f847e,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,wEthSpokeAddress,0xe3b0e4db870aa58a24f87d895c62d3dc5cd05883,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,wormholeDataAdapter,0x37d761883a01e9f0b0d7fe59eec8c21d94393cdd,DeFi::Lending;DeFi::Cross Chain
Folks Finance,DeFi,Lending,wormholeDataAdapterReward,0x1b2a8d56967d00700dd5c94e27b1a116a1def8df,DeFi::Lending;DeFi::Cross Chain
Gearbox,DeFi,Lending,Account_Compressor,0x4115708fc8fe6bb392de2e0c21c2c81da2222394,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Address_Provider,0xf7f0a609bfab9a0a98786951ef10e5fe26cc1e38,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Batches_Chain,0x59b2fd348e4ade84ffefdaf5fcdda7276c8c5041,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Bot_List,0x0bc03983da93021a374c964a22b73865220ce962,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Bytecode_Repository,0x1ce2b1be96a082b1b1539f80d5d8f82ec06a0f9a,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Credit_Factory,0x81cda0ab38d8bd0732123eb0e36c0c566d35dadd,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Credit_Suite_Compressor,0x93cba8445b13a05287bff90d882cbcb514d617b7,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Cross_Chain_Multisig,0xcccccccc42b7da9fdec1761698fb55fdd41cdf55,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,DefiLlama_Compressor,0x81cb9ea2d59414ab13ec0567efb09767ddbe897a,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,GEAR_Staking,0x2fcbd02d5b1d52fc78d4c02890d7f4f47a459c33,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Gauge_Compressor,0x12c8faedd62cf0c5d4d742e57b98737a9a3f5e0f,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,IRM_Factory,0xa7de2e941c8818e51d1fd84111d8f71dcafa6c3b,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Instance_Manager,0xbcd875f0d62b9aa22481c81975f9ae1753fc559a,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Loss_Policy_Factory,0x0e535b7d073a93646512cea18fa7e650cc2b17c4,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Market_Compressor,0x70f1753a765c4df582ffa3b8d96ab492714e8992,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Market_Configurator_Factory,0x7d60cfaf7c2cec210638a5e46e4000894830c034,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Periphery_Compressor,0xa7ed6db5761613cae7cacfaae9dca07a77809f9d,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Pool_Factory,0x2238edf33a72860cdbaec5f83ec246df9e85c8e2,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Price_Feed_Store,0x74a868ac479ee145029bb80827bb77f7b7c441cb,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Price_Feeds_Compressor,0x847a05c22c7508c674342a95356adf9b3a0e0d57,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Price_Oracle_Factory,0xf7533cdce5a2f7bf78b6fbf4b05f04f45d10140b,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Rate_Keeper_Factory,0xbede127c14407b9c345f5d7fae5782ab8eaa33f3,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Rewards_Compressor,0x19ca61e672d1c6105f609418bfdc784f92f4ecf0,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Router,0x00ade38841ab8c6e236e232041e43b41d74b8b45,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Token_Compressor,0xae3dd11e5a7f99ed4cba2768d4095a55fbf7841b,DeFi::Lending;DeFi::Leveraged Farming
Gearbox,DeFi,Lending,Withdrawal_Compressor,0xfb79b6713fe214b8748ed7b0db1f93e4f1ac9d29,DeFi::Lending;DeFi::Leveraged Farming
Morpho,DeFi,Lending,AdaptiveCurveIrm,0x09475a3d6ea8c314c592b1a3799bde044e2f400f,DeFi::Lending
Morpho,DeFi,Lending,Bundler3,0x82b684483e844422fd339df0b67b3b111f02c66e,DeFi::Lending
Morpho,DeFi,Lending,Deployer1,0x6c3a89e814a9d150cd763f443dcee5ebc5bf60b6,DeFi::Lending
Morpho,DeFi,Lending,Deployer1Deployer,0xa16b49505e39c373a8f9e1b1540514ba64b3942a,DeFi::Lending
Morpho,DeFi,Lending,Deployer2,0x0a3c9f732c7e987ddbbaac13309a8b552aa50872,DeFi::Lending
Morpho,DeFi,Lending,Deployer2Deployer,0x907a393ad715ac63389eec3236fac74e7d68a4ee,DeFi::Lending
Morpho,DeFi,Lending,Deployer3,0xff08983faa3d689c8c8527bd69f90ea46d170db9,DeFi::Lending
Morpho,DeFi,Lending,Deployer3Deployer,0x6f12916f559dc7f86a86cd3e33bfebe6348f979a,DeFi::Lending
Morpho,DeFi,Lending,Deployer4,0xf4c840ea6fdd0493f77ef0141c5a5a09cd384918,DeFi::Lending
Morpho,DeFi,Lending,Deployer4Deployer,0x03877db7caa28bc522dbb8c060eeaeb086020b83,DeFi::Lending
Morpho,DeFi,Lending,Deployer6,0xa1a2ca8feb4d08a7123bfbb0a269501f885264de,DeFi::Lending
Morpho,DeFi,Lending,Deployer6Deployer,0x22c3024c7e1e149d7e49766cd047a2da081e4eaf,DeFi::Lending
Morpho,DeFi,Lending,Deployer7,0x3f12264881a118c2a74ad10f9039694579bdcf54,DeFi::Lending
Morpho,DeFi,Lending,Deployer7Deployer,0x71dd91258eca11fc045098774ec2f331126a0b53,DeFi::Lending
Morpho,DeFi,Lending,GeneralAdapter1,0x725ab8cad931bcb80fdbf10955a806765cce00e5,DeFi::Lending
Morpho,DeFi,Lending,MetaMorphoV1_1,0x6d0090db99919d1594b9b824d295e923266c9052,DeFi::Lending
Morpho,DeFi,Lending,MetaMorphoV1_1Factory,0x33f20973275b2f574488b18929cd7dcbf1abf275,DeFi::Lending
Morpho,DeFi,Lending,Morpho,0xd5d960e8c380b724a48ac59e2dff1b2cb4a1eaee,DeFi::Lending
Morpho,DeFi,Lending,MorphoChainlinkOracleV2,0x6a99cc46825a724b41f8e5656935929fa0a2cb2c,DeFi::Lending
Morpho,DeFi,Lending,MorphoChainlinkOracleV2Factory,0xc8659bcd5279db664be973aefd752a5326653739,DeFi::Lending
Morpho,DeFi,Lending,MorphoMarketV1Adapter,0xd155af55cf966886cc197f05399be4a033af7090,DeFi::Lending
Morpho,DeFi,Lending,MorphoMarketV1AdapterFactory,0x8da54fbf89b3d6fc6dcc92f31cf75a211acf3d46,DeFi::Lending
Morpho,DeFi,Lending,MorphoMarketV1Registry,0xf5e6dd4b06874f55444936cf0026b785383a9849,DeFi::Lending
Morpho,DeFi,Lending,MorphoVaultV1Adapter,0x549bf7a3346ebebe88bd3fcad8ab1f23de8eb4e4,DeFi::Lending
Morpho,DeFi,Lending,MorphoVaultV1AdapterFactory,0x9f3c0999425656fd189c69a8ad68cb64986d644a,DeFi::Lending
Morpho,DeFi,Lending,MorphoVaultV1_1Registry,0x1d721eddac84e1b9995fc25ce3e57463688064a9,DeFi::Lending
Morpho,DeFi,Lending,PreLiquidation,0x273dbc3f178d03fa9d385e61ee1e11dcf563ee14,DeFi::Lending
Morpho,DeFi,Lending,PreLiquidationFactory,0xb5b3e541abd19799e0c65905a5a42bd37d6c94c0,DeFi::Lending
Morpho,DeFi,Lending,PublicAllocator,0xfd70575b732f9482f4197fe1075492e114e97302,DeFi::Lending
Morpho,DeFi,Lending,RegistryList,0x6a42f8b46224baa4dbbbc2f860f4675eea7bd52b,DeFi::Lending
Morpho,DeFi,Lending,Safe,0xe27f43624fdb5325b853c4711bcf0feba754e558,DeFi::Lending
Morpho,DeFi,Lending,UniversalRewardsDistributor,0xa3e73ec1792bb127b0915de9842eb999c12c0c34,DeFi::Lending
Morpho,DeFi,Lending,UrdFactory,0xe8233125be3ecd274b8007618315dd2f3361eced,DeFi::Lending
Morpho,DeFi,Lending,VaultV2,0xc1108c5d98dc09be44e656a9e34b04d37b90a50d,DeFi::Lending
Morpho,DeFi,Lending,VaultV2Factory,0x8b2f922162fbb60a6a072cc784a2e4168fb0bb0c,DeFi::Lending
Neverland,DeFi,Lending,ACLManager,0x73a78afa04b629e22db3bec357bfc4a8b4f149df,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,AToken,0x395118096f0ef19d7958ad8538ecee9685b94eb2,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,AUSD_AToken,0x784999fc2dd132a41d1cc0f1ae9805854bad1f2d,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,AUSD_StableDebtToken,0xe004483d67b06f5b002098db51217a7ccafed403,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,AUSD_VariableDebtToken,0x54fc077eae1006fe3c5d01f1614802eafcbee57e,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,AaveOracle,0x94bba11004b9877d13bb5e1ae29319b6f7bdedd4,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,BorrowLogic,0xe0b05346fa8f57c2c634ee1d53ace20806858c01,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,BridgeLogic,0xc8a6a884b47ca0699a9dd76d5b8d1d3d21a8d94b,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,ConfiguratorLogic,0x4de9db60667eb48a1bf5c556bba79058c44e34c2,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DelegationAwareAToken,0xbea2124ae6d8225c491a85db16c419dcdc62159d,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,Dust (Impl.),0x4522144959afee1cae8aa553b6a5cb81e111a4da,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,Dust (Proxy),0xad96c3dffcd6374294e2573a7fbba96097cc8d7c,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DustLock (Impl.),0x3875cdf0d2b4445b763b7fcac5d28db2ad6d30e7,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DustLock (Proxy),0xbb4738d05ad1b3da57a4881bae62ce9bb1eeed6c,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DustLockTransferStrategy,0x394060ee4cf4781f5ff6bcf471426d97a11977fa,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DustRewardsController (Impl.),0x6ad1ecda817ecb7696d21f6e600c7ec44acfb1e6,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,DustRewardsController (Proxy),0x57ea245ccbfab074babb9d01d1f0c60525e52cec,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,EModeLogic,0x44d2575191306da86c488bf86872ca6d35489e4a,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,FlashLoanLogic,0x427b9008a254799aa3ac1d5cc1dc2920da3ad3cf,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,LiquidationLogic,0x4ad738afac73f32f1e5f1898bca150d4a52c88db,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,NeverlandDustHelper,0x7a634b66d43ad04e2d6780ffd031f8bb7327b258,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,NeverlandUiProvider,0x2ffb9b6ba7fe23793c3a2fdd18ece88f73ce20a0,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,Pool (Impl.),0xe3b56aad3c21531055f39e73a51e8ff29daad049,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,Pool (Proxy),0x80f00661b13cc5f6ccd3885be7b4c9c67545d585,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolAddressesProvider,0x49d75170f55c964dfdd6726c74fdedee75553a0f,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolAddressesProviderRegistry,0xd0ccde10cacd12f1c839db6400b82a82ab90fa9b,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolConfigurator (Impl.),0x67b7178105d3715214e1f187c20cdd20b708f443,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolConfigurator (Proxy),0x193672b2454850ee247435e365a87f7cb857a0f7,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolDataProvider,0xfd0b6b6f736376f7b99ee989c749007c7757fdba,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,PoolLogic,0xdcf1dcb529fe2c61bf8bbb10eb8b5ae843882dc5,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,ProxyAdmin,0x6400650ced1ed7179143d40b4431c3cc8c068d90,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyNativeOne,0x1fdb8eeba059b8715b90714be158012b0e08db1e,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyStableFlatten,0xf462fef6bf18afec12c93474cce5c2fdf94034f4,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyStableOne,0x09bd1e4bc6f035d5025d0e86a9b24a7fc9f1125b,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyStableTwo,0xb00e2d557cfcf73a3c6d9fe98332290fac7546e4,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyVolatileFlatten,0x0aa3af6c66109bb71d39e8ef572dab15503338d4,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RateStrategyVolatileOne,0x9b4528918159e1ae937740051fb69bcd4e164cc3,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,ReservesSetupHelper,0xe7d17a88c66b4ed0b73872937cdc5e081c118dcd,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RevenueReward (Impl.),0x1df0f25344d29f541a53502a96dfed3066d40b0a,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,RevenueReward (Proxy),0xff20ac10eb808b1e31f5cfca58d80ede2ba71c43,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,StableDebtToken,0xa02c3e9d0b9dec0a7f53908742af141af4ef45b5,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,SupplyLogic,0x4c505f18c39ef5881bcb5ebfbdd89e607ea2185d,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDC_AToken,0x38648958836ea88b368b4ac23b86ad44b0fe7508,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDC_StableDebtToken,0x7491e87eed26418ff67422169a7608e67d691978,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDC_VariableDebtToken,0xb26fb5e35f6527d6f878f7784ea71774595b249c,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDT0_AToken,0x39f901c32b2e0d25ae8deaa1ee115c748f8f6bdf,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDT0_StableDebtToken,0xc76a07fac2bb9b1c43e7702b0f96b2d15fd037e1,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,USDT0_VariableDebtToken,0xa2d753458946612376ce6e5704ab1cc79153d272,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UiIncentiveDataProviderV3,0x81242ada455d766b5032eb4abf9baeaa49077450,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UiPoolDataProviderV3,0x0733e79171dd5a5e8af41e387c6299bcfe6a7e55,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UserVaultBeacon,0xc9fe3db9b14a538fab2eeba33a8feab6ed7ddceb,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UserVaultFactory (Impl.),0x95af995c9dcb1b6cffee6d81631dab5527884370,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UserVaultFactory (Proxy),0xe82f2fa836bc5db42a36c66027c0113bcaa28143,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UserVaultImplementation,0x49f745b5265b6ca695e60e89dc50fd36edd252ab,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,UserVaultRegistry,0x794ccdb375ab08c340528a71ba433a9016c657a5,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,VariableDebtToken,0x936c7e76905c83edc12f8a5ca993a6609d8bbaa2,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WBTC_AToken,0x34c43684293963c546b0ab6841008a4d3393b9ab,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WBTC_StableDebtToken,0xf5512227759c963b03ac1bdcaf176f3a68880192,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WBTC_VariableDebtToken,0x544a5ff071090f4ee3ad879435f4dc1c1eec1873,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WETH_AToken,0x31f63ae5a96566b93477191778606bebdc4ca66f,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WETH_StableDebtToken,0xd22e72ba1356c4ade09ea0b6463617a6e4349778,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WETH_VariableDebtToken,0xde6c157e43c5d9b713c635f439a93ca3be2156b6,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WMON_AToken,0xd0fd2cf7f6ceff4f96b1161f5e995d5843326154,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WMON_StableDebtToken,0x81b19837295a2b4b1f6e0b2eaa239999294374e4,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WMON_VariableDebtToken,0x3aca285b9f57832ff55f1e6835966890845c1526,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WalletBalanceProvider,0x8911db480c1c0c1e06f17c2bc76b26d861e40d47,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,WrappedTokenGatewayV3,0x800409dbd7157813bb76501c30e04596cc478f25,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,gMON_AToken,0x7f81779736968836582d31d36274ed82053ad1ae,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,gMON_StableDebtToken,0xd8842741b71e01aee846abec07cf26c52302d010,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,gMON_VariableDebtToken,0x905999cc7b7e26c1cb2761f6c00909b65c862b78,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,sMON_AToken,0xdfc14d336aea9e49113b1356333fd374e646bf85,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,sMON_StableDebtToken,0xcde3986864bd06ace8726b65b9fd5b9cbb4ea47d,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,sMON_VariableDebtToken,0x26a823b286b5de1185ef0d90f77b7f04e6e24306,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,shMON_AToken,0xc64d73bb8748c6fa7487ace2d0d945b6fbb2ecde,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,shMON_StableDebtToken,0x1b1947ecaa12e644d09165f3c43ce059f6e24274,DeFi::Lending;NFT::Other;Governance::Other
Neverland,DeFi,Lending,shMON_VariableDebtToken,0xbb64e46e995be16eef3ec009442abc0f2c8381b1,DeFi::Lending;NFT::Other;Governance::Other
Peridot,DeFi,Lending,$P,0x96650bebc549456f253974c11fc6cbe28172a2d2,DeFi::Lending
Peridot,DeFi,Lending,JumpRateModelV2,0x1fb287e1c4f7b4c6b511f4d190523814593ad84e,DeFi::Lending
